time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
2.940000000000002,0.546715054679,-0.403403722179,8.47649974491,0.100172208561,0.0703790063417,0.0,0.0891655890908,0.262542547352,5.05624105081,0.0776290494751,0.129812374366,0.0,482.58850854668935,482.35759776193964,482.40946063568833,482.12438737200125
3.000000000000002,0.550714330332,-0.385770904078,8.78078194166,0.105209688483,0.0782986010218,0.0,0.0434314714652,0.325646599464,5.08624693941,0.0942942784097,0.136028495602,0.0,439.49978859494496,440.030946105899,439.7510182385638,441.1352446572435
3.0600000000000023,0.551764295504,-0.364180985887,9.0875460853,0.110765107645,0.0861624628882,0.0,-0.00917822293453,0.394518047229,5.13884365261,0.0889467005527,0.118624247745,0.0,448.7394248065009,447.33962828598453,447.8829000653916,447.45485641488085
3.1200000000000023,0.549570062684,-0.338430175082,9.39675663279,0.116608704277,0.0930998834933,0.0,-0.0645932011722,0.464334335841,5.16789153256,0.110429553173,0.108829101062,0.0,441.4686947747834,440.67162416768923,440.38962808105,442.17124824668366
3.1800000000000024,0.543794704948,-0.308218300779,9.70904451591,0.123237414462,0.0992734259124,0.0,-0.128509734403,0.543327287417,5.24118724653,0.110576137108,0.0870937923838,0.0,456.90428601791456,455.1765849914266,455.5018268543152,455.5240191971362
3.2400000000000024,0.534378044946,-0.273520907901,10.022628418,0.129655170531,0.104512974911,0.0,-0.185818938275,0.613799734683,5.21157590988,0.098533982174,0.0877855602392,0.0,424.3409551135456,424.40705426282483,423.5108333764206,422.48422948450025
3.3000000000000025,0.521429918564,-0.234484836458,10.3344579723,0.135442462075,0.110219626018,0.0,-0.246249267364,0.687891240297,5.18269574447,0.0919373612354,0.106753714173,0.0,422.6366171766094,424.27660276220297,424.8529181249541,424.2952546935895
3.3600000000000025,0.503917077708,-0.18988690212,10.6519716818,0.141043590684,0.116363132577,0.0,-0.338142904505,0.799208749587,5.39983361593,0.0960394848431,0.0918166109402,0.0,499.8625521357999,498.78046024696505,500.370422069018,500.67529168044337
3.4200000000000026,0.481609806357,-0.139514074968,10.9752210744,0.146617132321,0.121582199318,0.0,-0.405886537683,0.880355169631,5.37505393612,0.0857148456874,0.0749597806834,0.0,429.1040740592857,427.6769012909411,428.4815539338567,427.61036405753043
3.4800000000000026,0.455090373185,-0.0841071189553,11.2974626177,0.15186048812,0.125849006333,0.0,-0.478464530072,0.966971535254,5.36616031687,0.0905417333942,0.0620328803406,0.0,434.38658816764803,433.3049840098986,433.3138379267557,433.7260198036313
3.5400000000000027,0.424161451966,-0.0234332623432,11.6190169669,0.157296667215,0.129513317631,0.0,-0.552807958677,1.05593609199,5.35216318382,0.0907251202267,0.0590779297215,0.0,433.4702448077336,433.22457079290774,431.40405980459195,431.42669591550276
3.6000000000000028,0.388665666472,0.0427219458944,11.9400347743,0.162553546945,0.133489329748,0.0,-0.630700734212,1.1496727801,5.34821208621,0.0805326921184,0.077737241119,0.0,434.6614943585558,436.2259776551739,437.07108297811624,436.22711659879593
3.660000000000003,0.348504102603,0.114491070014,12.2601996169,0.167196413734,0.137981616891,0.0,-0.708403038091,1.24300933882,5.3238204224,0.0701907634658,0.068420015465,0.0,429.5678171058096,428.78144068558345,430.80840092348984,429.9378291618624
3.720000000000003,0.303804029642,0.191695879083,12.5774757626,0.170924458527,0.141902356828,0.0,-0.781940341491,1.33081216789,5.25216258899,0.0366627139632,0.0583562646797,0.0,413.8831965396385,412.9998146052967,415.983139457838,413.03895712178826
3.780000000000003,0.254077621316,0.274875011315,12.8942407832,0.172891913518,0.14504650548,0.0,-0.875873407643,1.44193182091,5.30619068704,0.0236345501139,0.0365304052419,0.0,455.5681146560158,453.82093867510486,456.3490002442952,455.3080797886013
3.840000000000003,0.198867712949,0.364504585389,13.2128213687,0.17422520044,0.147650429041,0.0,-0.964649702963,1.54578498533,5.31293155065,0.0192341910533,0.0544546391168,0.0,440.05265918104084,441.5351938068972,441.56945871917935,441.20626647401645
3.900000000000003,0.138101248079,0.460590424829,13.5329746294,0.175073144122,0.151050896456,0.0,-1.06116434886,1.65707392693,5.35840575275,0.00122687280413,0.0607790502875,0.0,453.1202535690772,453.6305973623552,455.456627635292,454.01379903901915
3.960000000000003,0.0718757735286,0.562903558267,13.8532701938,0.175226596092,0.154377214874,0.0,-1.14665437481,1.75334352742,5.31811409501,0.00509438420255,0.0417430796717,0.0,428.3059432259972,426.68570601916866,426.2475961064045,426.57799769099347
4.020000000000002,-0.000235511106142,0.671773489348,14.1755675676,0.17625988314,0.157656278867,0.0,-1.25726377053,1.87556640771,5.42437933002,0.0343449609214,0.0725504282544,0.0,471.7298540959465,474.1048400311893,473.6602836865167,475.90478479970767
4.080000000000001,-0.0786062835379,0.787495426356,14.5014243187,0.178128184936,0.162169559588,0.0,-1.35546619349,1.98191828526,5.43717489948,0.0237997593187,0.0800869636652,0.0,446.3684366872253,446.9875542842652,446.1317485174522,445.27005785871484
4.14,-0.163334139934,0.91002947062,14.8302970055,0.179784141145,0.166757116086,0.0,-1.46917833922,2.10253706511,5.52450525253,0.0342816887896,0.067988882144,0.0,469.56472892500915,468.6293474869535,471.29012085410096,472.09987171021993
4.199999999999998,-0.25388215827,1.03866308302,15.1580058106,0.181699127371,0.170990346225,0.0,-1.54947105268,2.18541884689,5.39950216114,0.0267090443793,0.0752426572664,0.0,402.72173402210103,403.381817583758,400.51760888072766,399.8286094859927
4.259999999999997,-0.350859355787,1.17389925767,15.4869717772,0.183709459225,0.175650614879,0.0,-1.68344929616,2.32239855187,5.56483372485,0.0444680729191,0.0821301030188,0.0,494.1400069360709,494.6516652267553,494.198909926531,495.5066957237833
4.319999999999996,-0.455205375971,1.31658754196,15.8215180627,0.18646914941,0.181047167766,0.0,-1.79518273585,2.43399558516,5.58623501612,0.048884872093,0.102201080032,0.0,451.13320619824987,452.75771734646037,454.04342731619687,454.39889919001695
4.379999999999995,-0.565985943993,1.46562919341,16.1553098918,0.189173482648,0.187106829724,0.0,-1.89801937434,2.53421930658,5.54002825535,0.0360840035076,0.0984667381303,0.0,431.9085736830604,431.6025768355285,432.722372913503,431.6444122768948
4.439999999999993,-0.683265960713,1.620934365,16.4874639891,0.191153441626,0.192430985666,0.0,-2.01180456476,2.6426826105,5.53143837,0.025980618093,0.0484391941545,0.0,447.3874697662837,443.30019904053,444.54448017815946,443.71605393093296
4.499999999999992,-0.807909967149,1.78320122046,16.8213329116,0.192724482562,0.195190536427,0.0,-2.14318518493,2.76617194453,5.59683550873,0.026587684948,0.0405869628903,0.0,468.8748162166379,468.26537347308164,469.364025329299,469.4112442977964
4.559999999999991,-0.939411754137,1.95184310487,17.1537353038,0.194698381565,0.197602229289,0.0,-2.24049151608,2.85534932832,5.48355280486,0.0432138286862,0.0393991728719,0.0,411.1556622715394,411.05136064529205,410.75468270736104,412.22736705989826
4.6199999999999894,-1.0779217439,2.12694080118,17.4848369623,0.197820655894,0.200453238463,0.0,-2.37667496649,2.98131506597,5.55240418384,0.0655305145544,0.06015702254,0.0,470.2263749075264,471.83316058016766,469.97083682801787,471.6992521007121
4.679999999999988,-1.22339447005,2.30841025447,17.8139007233,0.201380030746,0.203958377796,0.0,-2.4727941893,3.06793418725,5.41673917903,0.0424906469368,0.0546959652568,0.0,405.59439676694495,405.1062331034312,404.4892681879145,402.41120997291216
4.739999999999987,-1.37603134727,2.49640159273,18.1411371426,0.204551324486,0.207116990433,0.0,-2.6153192558,3.1984932493,5.49030419901,0.0681083960863,0.0481872804101,0.0,474.10404842236335,473.6052125695245,471.93608691857446,473.9112231052021
4.799999999999986,-1.53726004919,2.69224562514,18.4726105207,0.209070856725,0.209535510284,0.0,-2.75914032952,3.32982611562,5.55794616281,0.0868314911039,0.0158333673595,0.0,474.0092478395172,471.5164696370144,473.18684553502686,474.6302595560057
4.859999999999984,-1.7071221036,2.8959974516,18.8078895835,0.21396774455,0.210780551839,0.0,-2.90294970061,3.46216086938,5.61720352902,0.0683394222837,0.0291146749302,0.0,472.0539889925199,473.07793816998475,473.17068794055984,471.74947850253244
4.919999999999983,-1.8847723212,3.10688745828,19.1426824931,0.217879116228,0.212703688611,0.0,-3.01895110707,3.56773655377,5.54254464687,0.0580026873202,0.0373599044528,0.0,430.10498081615344,430.80331845363816,431.3213109610836,430.45046955068307
4.979999999999982,-2.06958859283,3.32431194038,19.4737012057,0.220981840502,0.215098721125,0.0,-3.14183587634,3.67989345875,5.49125159122,0.034554598437,0.0445944096588,0.0,439.6708248134841,440.27077218471396,438.2572648122805,436.30514394104983
5.0399999999999805,-2.26278635419,3.54944523834,19.8058710326,0.223008661116,0.217726935219,0.0,-3.29823596237,3.82443391685,5.58008399999,0.0321853738595,0.0421735141779,0.0,483.6172017476734,483.4356885813077,484.06053436182935,483.8825294751062
5.099999999999979,-2.46460722659,3.78243700204,20.1396970853,0.224482962917,0.220380844179,0.0,-3.42938495245,3.94193871331,5.54719538936,0.00149958347049,0.0480586277113,0.0,446.7615861066939,447.24238771439224,448.7308202680002,446.2323140731812
5.159999999999978,-2.67516171594,4.02326501223,20.4750130362,0.22456732365,0.223882853127,0.0,-3.58931133014,4.0853243934,5.62906343225,0.00121819336493,0.0735578942933,0.0,483.7400924857698,485.65882491090167,483.6278076622944,483.6065771089473
5.219999999999977,-2.89450047972,4.27178501358,20.8113621302,0.224919532853,0.228459676537,0.0,-3.72240613911,4.19851374791,5.58237562936,0.0138456866203,0.0812316716847,0.0,444.97194762839723,445.60443225341544,444.76839809823065,445.8015968170958
5.279999999999975,-3.12269729139,4.52781618846,21.1481385631,0.225674515617,0.233640609216,0.0,-3.88454126481,4.33558787693,5.64256947248,0.00993002580679,0.0949979358091,0.0,479.99694792315927,481.0462485510606,479.60225340487875,479.30455307933386
5.339999999999974,-3.35985991615,4.79122289393,21.4848876002,0.226732621237,0.239797882062,0.0,-4.02142126837,4.44451709573,5.5821886791,0.0297657367561,0.114641552308,0.0,442.5816926336817,444.2049488771374,442.3397423184485,443.9706223834344
5.399999999999973,-3.60551235429,5.06129509011,21.8186076036,0.228480916206,0.246527132094,0.0,-4.16758025267,4.55780387643,5.54138979983,0.0278529958133,0.106652307346,0.0,450.0046030570341,449.36822102134295,451.09664796049094,450.942355470328
5.4599999999999715,-3.85955037853,5.33769708933,22.1478669544,0.230006611062,0.253100455848,0.0,-4.30096407,4.6555743562,5.43393626465,0.0200753398142,0.114803141148,0.0,428.6969305675186,429.4001839952067,428.6949068489716,428.03345554322834
5.51999999999997,-4.12164344077,5.6198927554,22.4704030647,0.231529075862,0.25972152319,0.0,-4.43611057614,4.7509088308,5.31731697774,0.0342880050973,0.0995061388302,0.0,425.6936540428422,424.3935231160212,425.34335537632614,426.5593143798912
5.579999999999969,-4.39218588299,5.90798961863,22.7867337958,0.233159253345,0.265913065596,0.0,-4.58254963251,4.8522813545,5.22689694101,0.00650091663979,0.109694259884,0.0,433.9926268800555,434.8566324736007,435.790549572175,433.4611568629454
5.639999999999968,-4.67130525335,6.20187193262,23.0964368326,0.233010507579,0.272703201428,0.0,-4.72209157209,4.94367395756,5.09667067008,-0.0343379426216,0.119337457034,0.0,420.4986163230392,421.3455198671512,422.62322336267744,419.08735487558226
5.699999999999966,-4.95989633864,6.5019873063,23.4016827615,0.230936100832,0.280142206752,0.0,-4.89825274493,5.05966080369,5.07763937569,-0.0350485602631,0.131942784902,0.0,457.5927282915372,458.6086857617644,458.9588975824808,458.90201986394317
